locus,mf,condition,Growth rate (h-1)
b0620,1.0914381262600273e-06,Glucosamine,0.46
b3129,6.7003344430635196e-06,Glucosamine,0.46
b4202,0.0012726421395001118,Glucosamine,0.46
b3965,1.4412040122815876e-05,Glucosamine,0.46
b1066,2.107023409768401e-05,Glucosamine,0.46
b1427,1.3695652163494635e-05,Glucosamine,0.46
b3179,3.050969897344641e-05,Glucosamine,0.46
b2532,2.7770568540747538e-05,Glucosamine,0.46
b2791,5.2675585244210026e-06,Glucosamine,0.46
b3018,1.1125083603577157e-05,Glucosamine,0.46
b3157,2.2713712357303367e-06,Glucosamine,0.46
b2705,1.259999999041503e-06,Glucosamine,0.46
b2902,1.3737792631689934e-06,Glucosamine,0.46
b0103,7.248160529603304e-06,Glucosamine,0.46
b1991,1.656120400077959e-05,Glucosamine,0.46
b4386,2.435719061692273e-05,Glucosamine,0.46
b2261,2.637993309030036e-06,Glucosamine,0.46
b0131,3.805284278041737e-05,Glucosamine,0.46
b1636,2.043812707475346e-05,Glucosamine,0.46
b2311,5.9418060155468935e-06,Glucosamine,0.46
b0662,1.1588628753726213e-05,Glucosamine,0.46
b1871,2.9034782586608533e-05,Glucosamine,0.46
b3368,1.4875585272964937e-05,Glucosamine,0.46
b2264,3.598795983884434e-07,Glucosamine,0.46
b0784,5.225418056225635e-05,Glucosamine,0.46
b4390,6.447491633891312e-06,Glucosamine,0.46
b1822,1.1462207349140125e-06,Glucosamine,0.46
b2804,3.485016719756934e-05,Glucosamine,0.46
b1897,1.9258193965283164e-05,Glucosamine,0.46
b4323,1.5381270891309293e-05,Glucosamine,0.46
b1738,0.00011967892967484484,Glucosamine,0.46
b0477,1.1588628753726213e-05,Glucosamine,0.46
b3132,9.18662206659023e-07,Glucosamine,0.46
b2843,3.4386622047420274e-06,Glucosamine,0.46
b1511,2.1870902993396037e-06,Glucosamine,0.46
b0732,1.8288963196789743e-06,Glucosamine,0.46
b3519,1.483344480476954e-06,Glucosamine,0.46
b3656,6.278929761109836e-07,Glucosamine,0.46
b3873,3.3712374556294433e-06,Glucosamine,0.46
b2065,9.186622066590229e-05,Glucosamine,0.46
b3640,0.00024483612021508817,Glucosamine,0.46
b3642,5.225418056225635e-07,Glucosamine,0.46
b3665,2.637993309030036e-06,Glucosamine,0.46
b1759,4.028628759477188e-05,Glucosamine,0.46
b2883,1.6392642127998205e-06,Glucosamine,0.46
b3281,2.2755852825498763e-05,Glucosamine,0.46
b0112,5.351839460811735e-05,Glucosamine,0.46
b4208,0.00015381270891309297,Glucosamine,0.46
b2439,1.3611371227103845e-05,Glucosamine,0.46
b0186,6.616053506672778e-06,Glucosamine,0.46
b0494,3.2406020042238046e-05,Glucosamine,0.46
b0600,1.0914381262600275e-05,Glucosamine,0.46
b0712,4.197190632258653e-06,Glucosamine,0.46
b0652,1.88367892833295e-05,Glucosamine,0.46
b3456,3.025685616427423e-05,Glucosamine,0.46
b1598,2.4905016703462485e-06,Glucosamine,0.46
b3360,9.608026748543886e-06,Glucosamine,0.46
b1244,1.344280935432236e-05,Glucosamine,0.46
b1580,7.458862870580137e-07,Glucosamine,0.46
b4146,6.953177252235729e-06,Glucosamine,0.46
b3462,1.6898327746342564e-05,Glucosamine,0.46
b3248,1.5086287613941717e-05,Glucosamine,0.46
b1226,1.377993309988533e-06,Glucosamine,0.46
b2288,0.00010661538453428094,Glucosamine,0.46
b2282,4.71973243788122e-05,Glucosamine,0.46
b3738,0.0002869765884104566,Glucosamine,0.46
b0734,2.6000668876542087e-05,Glucosamine,0.46
b2994,1.8794648815134105e-06,Glucosamine,0.46
b2717,1.685618727814717e-06,Glucosamine,0.46
b1525,7.374581934189404e-06,Glucosamine,0.46
b2867,1.1209364539967851e-06,Glucosamine,0.46
b1550,7.795986616143086e-05,Glucosamine,0.46
b2725,1.281070233139191e-06,Glucosamine,0.46
b0382,0.00021154515034074703,Glucosamine,0.46
b0384,2.23344481435451e-06,Glucosamine,0.46
b3790,2.1870902993396037e-06,Glucosamine,0.46
b2522,4.71973243788122e-05,Glucosamine,0.46
b0122,4.551170565099744e-06,Glucosamine,0.46
b0412,2.46943143624857e-05,Glucosamine,0.46
b0685,5.225418056225635e-07,Glucosamine,0.46
b1273,6.152508356523725e-05,Glucosamine,0.46
b1751,2.3345819380233913e-07,Glucosamine,0.46
b1825,9.439464875762438e-06,Glucosamine,0.46
b1836,0.00013779933099885327,Glucosamine,0.46
b1839,3.9485618699059845e-05,Glucosamine,0.46
b2450,1.285284279958721e-05,Glucosamine,0.46
b2671,3.506086953854622e-06,Glucosamine,0.46
b2998,1.63926421279982e-08,Glucosamine,0.46
b4144,0.0001609765885063063,Glucosamine,0.46
b0458,3.716789294831464e-05,Glucosamine,0.46
b1171,8.849498321027288e-07,Glucosamine,0.46
b1583,4.635451501490485e-05,Glucosamine,0.46
b1953,5.05685618344416e-06,Glucosamine,0.46
b2952,3.0130434759688135e-05,Glucosamine,0.46
hexR,1.622408025521672e-05,Glucosamine,0.46
tusB,1.3569230758908543e-05,Glucosamine,0.46
uppS,5.2675585244210026e-06,Glucosamine,0.46
ycdB,4.5933110332951196e-07,Glucosamine,0.46
yfdI,3.708361201192385e-05,Glucosamine,0.46
b1663,4.719732437881219e-06,Glucosamine,0.46
b0867,1.0872240794404973e-05,Glucosamine,0.46
b0738,1.4412040122815876e-05,Glucosamine,0.46
b0407,0.0004551170565099744,Glucosamine,0.46
b0568,7.627424743361612e-08,Glucosamine,0.46
b2078,4.3404682241229105e-06,Glucosamine,0.46
b0435,1.6898327746342564e-05,Glucosamine,0.46
b1882,1.3358528417931666e-05,Glucosamine,0.46
b0695,1.4664882931988055e-06,Glucosamine,0.46
b1129,7.880267552533821e-06,Glucosamine,0.46
b2220,1.1799331094702999e-06,Glucosamine,0.46
b2783,1.904749162430638e-06,Glucosamine,0.46
b1235,4.5090300969043765e-06,Glucosamine,0.46
b4113,2.2713712357303367e-06,Glucosamine,0.46
b3669,5.2254180562256354e-06,Glucosamine,0.46
b1956,4.12133778950699e-06,Glucosamine,0.46
b3529,2.6548494963081844e-06,Glucosamine,0.46
b4397,2.1702341120614554e-05,Glucosamine,0.46
b2314,6.5317725702820434e-06,Glucosamine,0.46
b4107,8.175250829901395e-06,Glucosamine,0.46
b3348,9.818729089520763e-06,Glucosamine,0.46
b0224,7.964548488924554e-06,Glucosamine,0.46
b0391,9.776588621325368e-05,Glucosamine,0.46
b0877,5.899665547351518e-07,Glucosamine,0.46
b0961,2.991973241871126e-05,Glucosamine,0.46
b1113,1.3232107013345573e-06,Glucosamine,0.46
b1188,3.312240800155928e-06,Glucosamine,0.46
b1426,9.018060193808753e-08,Glucosamine,0.46
b1848,1.8921070219720288e-05,Glucosamine,0.46
b2331,8.680936448245813e-06,Glucosamine,0.46
b2672,5.393979929007112e-05,Glucosamine,0.46
b3522,9.397324407567072e-06,Glucosamine,0.46
b0156,0.00021491638779637672,Glucosamine,0.46
b1518,1.1757190626507701e-07,Glucosamine,0.46
b4310,6.911036784040353e-07,Glucosamine,0.46
b4255,0.00021407357843246976,Glucosamine,0.46
b1684,1.8246822728594353e-05,Glucosamine,0.46
b0119,1.871036787874341e-05,Glucosamine,0.46
b0456,1.5423411359504688e-05,Glucosamine,0.46
b0579,4.761872906076585e-06,Glucosamine,0.46
b1248,9.98729096230225e-06,Glucosamine,0.46
b0952,1.1293645476358639e-05,Glucosamine,0.46
b2792,6.110367888328361e-06,Glucosamine,0.46
b3095,1.7488294301077715e-06,Glucosamine,0.46
b3099,1.7614715705663804e-06,Glucosamine,0.46
b4222,7.838127084338454e-05,Glucosamine,0.46
b4353,2.0395986606558162e-06,Glucosamine,0.46
b3033,8.428093639073603e-07,Glucosamine,0.46
b2107,4.256187287732168e-05,Glucosamine,0.46
b0637,1.694046821453796e-06,Glucosamine,0.46
b0195,9.90301002591146e-06,Glucosamine,0.46
b3835,8.217391298096761e-07,Glucosamine,0.46
b3412,4.2140468195368015e-06,Glucosamine,0.46
b1217,3.52294314113277e-06,Glucosamine,0.46
b4367,5.688963206374686e-07,Glucosamine,0.46
b1494,4.424749160513644e-06,Glucosamine,0.46
b4373,8.93377925741802e-06,Glucosamine,0.46
b2744,2.5705685599174514e-05,Glucosamine,0.46
b0844,3.3923076897271223e-06,Glucosamine,0.46
b1097,2.8571237436459477e-06,Glucosamine,0.46
b1321,7.163879593212561e-06,Glucosamine,0.46
b2291,6.5317725702820434e-06,Glucosamine,0.46
b1591,1.4791304336574143e-05,Glucosamine,0.46
b4362,5.6889632063746865e-06,Glucosamine,0.46
b3546,2.5157859512634663e-06,Glucosamine,0.46
b0443,6.658193974868144e-06,Glucosamine,0.46
b1132,3.249030097862874e-05,Glucosamine,0.46
b1970,8.385953170878237e-06,Glucosamine,0.46
b2753,6.152508356523727e-07,Glucosamine,0.46
b0046,3.6282943116211914e-06,Glucosamine,0.46
b2660,5.141137119834903e-06,Glucosamine,0.46
b0459,1.6476923064388898e-05,Glucosamine,0.46
b0951,3.480802672937394e-06,Glucosamine,0.46
b3859,7.037458188626462e-06,Glucosamine,0.46
b3625,1.0914381262600273e-06,Glucosamine,0.46
b0807,4.972575247053427e-06,Glucosamine,0.46
b1234,3.2068896296675074e-06,Glucosamine,0.46
b0503,4.256187287732168e-07,Glucosamine,0.46
b0545,2.6717056835863325e-06,Glucosamine,0.46
b0736,1.6814046809951872e-05,Glucosamine,0.46
b0815,8.807357852831921e-08,Glucosamine,0.46
b1464,2.3640802657601487e-05,Glucosamine,0.46
b1462,7.41672240238477e-07,Glucosamine,0.46
b1781,7.964548488924554e-06,Glucosamine,0.46
b2434,9.65016721673928e-06,Glucosamine,0.46
b4551,2.343010031662461e-05,Glucosamine,0.46
b4280,6.5739130384774106e-06,Glucosamine,0.46
b0515,4.551170565099744e-06,Glucosamine,0.46
b1841,2.82762541590919e-06,Glucosamine,0.46
b0490,7.795986616143087e-06,Glucosamine,0.46
b3232,1.0071571898692944e-05,Glucosamine,0.46
b0597,1.4454180591011272e-06,Glucosamine,0.46
b0350,2.081739128851183e-06,Glucosamine,0.46
b0495,3.5608695625085975e-06,Glucosamine,0.46
b2457,1.7951839451226776e-06,Glucosamine,0.46
b2347,6.616053506672778e-06,Glucosamine,0.46
b4137,2.8234113690896597e-06,Glucosamine,0.46
b3409,1.8963210687915588e-05,Glucosamine,0.46
b0585,3.5355852815913796e-07,Glucosamine,0.46
b0904,7.669565211556978e-06,Glucosamine,0.46
b4108,9.86086955771616e-06,Glucosamine,0.46
b0158,3.3501672215317556e-06,Glucosamine,0.46
b3807,8.93377925741802e-06,Glucosamine,0.46
b2423,7.795986616143087e-06,Glucosamine,0.46
b1902,1.9848160520018315e-07,Glucosamine,0.46
b0198,5.604682269983943e-05,Glucosamine,0.46
b4070,9.228762534785597e-09,Glucosamine,0.46
b1816,2.793913041352902e-05,Glucosamine,0.46
b0588,2.82762541590919e-06,Glucosamine,0.46
b4065,3.459732438839715e-05,Glucosamine,0.46
b1185,4.6354515014904855e-06,Glucosamine,0.46
b1379,1.1967892967484485e-06,Glucosamine,0.46
b1640,2.1575919716028463e-05,Glucosamine,0.46
b2424,4.150836117243747e-05,Glucosamine,0.46
b2582,3.830568558958955e-05,Glucosamine,0.46
b2673,1.8415384601375836e-06,Glucosamine,0.46
b0489,8.680936448245813e-06,Glucosamine,0.46
b1930,0.00012894983267782605,Glucosamine,0.46
b1079,1.226287624485206e-06,Glucosamine,0.46
b1888,7.458862870580146e-06,Glucosamine,0.46
b2335,9.228762534785595e-06,Glucosamine,0.46
b4053,3.1858193955698196e-06,Glucosamine,0.46
b4169,2.250301001632649e-06,Glucosamine,0.46
b3182,1.967959864723683e-06,Glucosamine,0.46
b0657,1.8541806005961925e-05,Glucosamine,0.46
b0087,6.447491633891312e-06,Glucosamine,0.46
b1256,1.3737792631689937e-05,Glucosamine,0.46
b0739,1.635050165980281e-05,Glucosamine,0.46
b1116,8.259531766292128e-06,Glucosamine,0.46
b0176,3.1689632082916707e-06,Glucosamine,0.46
b0868,2.2418729079935796e-06,Glucosamine,0.46
b2028,4.719732437881219e-06,Glucosamine,0.46
b1448,5.351839460811735e-06,Glucosamine,0.46
b1564,8.090969893510661e-06,Glucosamine,0.46
b0214,1.744615383288232e-06,Glucosamine,0.46
b0183,5.351839460811735e-06,Glucosamine,0.46
b0397,9.565886280348584e-06,Glucosamine,0.46
b1913,4.5933110332951196e-07,Glucosamine,0.46
b3387,1.4875585272964935e-06,Glucosamine,0.46
b0215,4.256187287732168e-06,Glucosamine,0.46
b4372,5.688963206374686e-07,Glucosamine,0.46
b3935,9.734448153129974e-07,Glucosamine,0.46
b0892,2.764414713616145e-06,Glucosamine,0.46
b2820,4.59331103329512e-05,Glucosamine,0.46
b2819,0.0,Glucosamine,0.46
b3700,2.768628760435675e-06,Glucosamine,0.46
b3283,7.41672240238477e-07,Glucosamine,0.46
b2616,0.0,Glucosamine,0.46
b1652,1.6392642127998202e-05,Glucosamine,0.46
b3465,6.405351165695935e-06,Glucosamine,0.46
b1960,1.4201337781838992e-06,Glucosamine,0.46
b1865,1.331638794973627e-06,Glucosamine,0.46
b3423,1.1799331094703093e-05,Glucosamine,0.46
b3934,1.4875585272964935e-06,Glucosamine,0.46
b3075,3.624080264801652e-06,Glucosamine,0.46
b3094,1.3063545140564087e-05,Glucosamine,0.46
b1922,1.213645484026597e-06,Glucosamine,0.46
b2151,2.069096988392574e-09,Glucosamine,0.46
b2808,2.406220733955515e-06,Glucosamine,0.46
b4018,1.1335785944554033e-06,Glucosamine,0.46
b3828,7.711705679752344e-06,Glucosamine,0.46
b0189,5.436120397202477e-05,Glucosamine,0.46
b0208,1.8794648815134105e-06,Glucosamine,0.46
b3574,1.5676254168676866e-05,Glucosamine,0.46
b3755,1.9089632092501675e-05,Glucosamine,0.46
b0840,7.206020061407928e-06,Glucosamine,0.46
b2805,6.658193974868144e-06,Glucosamine,0.46
b2707,6.868896315844986e-07,Glucosamine,0.46
b1770,5.646822738179319e-06,Glucosamine,0.46
b2664,3.3038127065168494e-07,Glucosamine,0.46
b3375,2.7728428072552143e-06,Glucosamine,0.46
b1649,6.953177252235719e-07,Glucosamine,0.46
b4178,6.405351165695935e-06,Glucosamine,0.46
b1299,2.82341136908966e-05,Glucosamine,0.46
b3569,3.265886285141022e-07,Glucosamine,0.46
b1540,9.565886280348584e-06,Glucosamine,0.46
b1303,3.9022073548910785e-06,Glucosamine,0.46
b3555,5.857525079156151e-07,Glucosamine,0.46
b4295,3.5735117029672062e-06,Glucosamine,0.46
b1595,1.1715050158312305e-05,Glucosamine,0.46
b3010,1.9384615369869252e-07,Glucosamine,0.46
b3190,1.6476923064388898e-05,Glucosamine,0.46
b1119,1.7151170555514744e-06,Glucosamine,0.46
b3261,0.0001352709029071315,Glucosamine,0.46
b3704,1.1588628753726213e-05,Glucosamine,0.46
b3643,9.102341130199496e-07,Glucosamine,0.46
b3703,0.0003480802672937394,Glucosamine,0.46
b2617,0.00023303678912038522,Glucosamine,0.46
b3400,5.604682269983943e-06,Glucosamine,0.46
b4331,0.0,Glucosamine,0.46
b4155,4.972575247053427e-06,Glucosamine,0.46
b4022,6.278929761109836e-07,Glucosamine,0.46
b3936.2,2.1365217375051587e-08,Glucosamine,0.46
b3180,3.371237455629443e-05,Glucosamine,0.46
b3441,9.270903002980963e-07,Glucosamine,0.46
b4248,3.910635448530157e-07,Glucosamine,0.46
b4187,4.761872906076585e-06,Glucosamine,0.46
b2889,1.9258193965283164e-06,Glucosamine,0.46
b1090,1.4875585272964937e-05,Glucosamine,0.46
b2137,1.6308361191607412e-05,Glucosamine,0.46
b2086,1.7151170555514745e-05,Glucosamine,0.46
b3882,8.259531766292128e-07,Glucosamine,0.46
b2836,4.46688962870901e-06,Glucosamine,0.46
b0778.2,1.3274247481540969e-06,Glucosamine,0.46
b3997,2.4399331085118124e-06,Glucosamine,0.46
b0475,6.110367888328361e-06,Glucosamine,0.46
b0639,4.024414712657648e-06,Glucosamine,0.46
b0751,9.102341130199497e-06,Glucosamine,0.46
b0417,1.9216053497087863e-05,Glucosamine,0.46
b3634,5.05685618344416e-06,Glucosamine,0.46
b0142,3.211103676487047e-05,Glucosamine,0.46
b2765,1.9679598647236826e-05,Glucosamine,0.46
b2104,1.1967892967484485e-06,Glucosamine,0.46
b2907,2.069096988392574e-05,Glucosamine,0.46
b0963,0.0001930033443347856,Glucosamine,0.46
b4090,7.163879593212561e-06,Glucosamine,0.46
b2703,4.2140468195368015e-07,Glucosamine,0.46
b1617,4.2983277559275343e-07,Glucosamine,0.46
b4477,2.6506354494886444e-09,Glucosamine,0.46
b3693,1.9763879583627617e-06,Glucosamine,0.46
b0825,1.8499665537766527e-05,Glucosamine,0.46
b2800,1.3695652163494634e-07,Glucosamine,0.46
b0508,6.700334443063511e-07,Glucosamine,0.46
b1513,2.1533779247833072e-09,Glucosamine,0.46
b4033,1.2557859522219633e-06,Glucosamine,0.46
b1818,5.393979929007112e-05,Glucosamine,0.46
b0842,6.194648824719103e-06,Glucosamine,0.46
b2148,3.1731772551112105e-06,Glucosamine,0.46
b1023,2.026956520197198e-06,Glucosamine,0.46
b3750,5.5625418017885775e-06,Glucosamine,0.46
b4240,6.8688963158449855e-06,Glucosamine,0.46
b1981,4.930434778858061e-06,Glucosamine,0.46
b4194,1.88367892833295e-06,Glucosamine,0.46
b3568,3.6915050139142366e-09,Glucosamine,0.46
b3221,1.930033443347856e-05,Glucosamine,0.46
b4302,2.4146488275945844e-06,Glucosamine,0.46
b0160,1.4327759186425085e-06,Glucosamine,0.46
b1238,1.0535117048842005e-05,Glucosamine,0.46
b0099,3.232173910584725e-07,Glucosamine,0.46
b0324,1.7698996642054593e-06,Glucosamine,0.46
b1134,6.026086951937628e-06,Glucosamine,0.46
b2810,1.2178595308461363e-06,Glucosamine,0.46
b3517,5.815384610960786e-06,Glucosamine,0.46
b2904,3.864280933515252e-05,Glucosamine,0.46
b0450,5.52040133359321e-07,Glucosamine,0.46
b1845,6.995317720431096e-07,Glucosamine,0.46
b1814,3.5397993284109097e-07,Glucosamine,0.46
b3709,1.340066888612706e-06,Glucosamine,0.46
b0187,1.5802675573263054e-05,Glucosamine,0.46
b1812,7.2903009977986695e-06,Glucosamine,0.46
b2957,4.7197324378812193e-07,Glucosamine,0.46
b2440,2.659063543127724e-06,Glucosamine,0.46
b2308,1.7530434769273107e-05,Glucosamine,0.46
b3476,2.2545150484521884e-07,Glucosamine,0.46
b4093,2.3135117039257034e-05,Glucosamine,0.46
b2678,1.8878929751524894e-06,Glucosamine,0.46
b1294,8.175250829901395e-06,Glucosamine,0.46
b2177,8.090969893510661e-06,Glucosamine,0.46
b2872,2.2545150484521883e-06,Glucosamine,0.46
b1096,7.458862870580146e-06,Glucosamine,0.46
b4298,2.6632775899472635e-06,Glucosamine,0.46
b0831,1.5254849486723205e-05,Glucosamine,0.46
b1245,2.035384613836277e-05,Glucosamine,0.46
b2545,8.006688957119929e-07,Glucosamine,0.46
b2146,2.578996653556521e-07,Glucosamine,0.46
b0083,2.8023411349919715e-06,Glucosamine,0.46
b1344,6.194648824719103e-06,Glucosamine,0.46
b0232,9.65016721673928e-07,Glucosamine,0.46
b1746,2.507357857624397e-06,Glucosamine,0.46
b0312,1.635050165980281e-05,Glucosamine,0.46
b3892,7.29030099779867e-08,Glucosamine,0.46
b2895,5.267558524421002e-05,Glucosamine,0.46
b2979,5.731103674570053e-06,Glucosamine,0.46
b2243,6.784615379454254e-08,Glucosamine,0.46
b4077,3.2195317701261166e-07,Glucosamine,0.46
b3742,0.00030214715696078834,Glucosamine,0.46
b2790,1.3822073568080722e-05,Glucosamine,0.46
b0978,2.6169230749323576e-08,Glucosamine,0.46
b0430,2.545284279000233e-06,Glucosamine,0.46
b2975,1.2220735776656761e-05,Glucosamine,0.46
b4467,1.3358528417931662e-06,Glucosamine,0.46
b0972,9.945150494106854e-08,Glucosamine,0.46
b2721,5.478260865397844e-07,Glucosamine,0.46
b2206,8.891638789222652e-07,Glucosamine,0.46
b1629,2.5747826067369908e-06,Glucosamine,0.46
b1631,1.462274246379266e-05,Glucosamine,0.46
b0721,0.00019468896306260044,Glucosamine,0.46
b0722,3.181605348750289e-06,Glucosamine,0.46
b1597,5.604682269983943e-09,Glucosamine,0.46
b2786,2.8065551818115112e-06,Glucosamine,0.46
b3538,3.114180599637695e-05,Glucosamine,0.46
b1112,4.2140468195368015e-06,Glucosamine,0.46
b0557,0.00014664882931988055,Glucosamine,0.46
b1731,7.543143806970878e-06,Glucosamine,0.46
b1625,2.3472240784820003e-06,Glucosamine,0.46
b3645,6.784615379454253e-07,Glucosamine,0.46
b4320,3.2785284255996313e-06,Glucosamine,0.46
b4517,4.846153842467318e-05,Glucosamine,0.46
b3510,0.0006068227420132994,Glucosamine,0.46
b2992,7.501003338775503e-06,Glucosamine,0.46
b1305,1.0703678921623489e-05,Glucosamine,0.46
b1480,0.00018331103664985047,Glucosamine,0.46
b0410,1.6434782596193503e-05,Glucosamine,0.46
b0567,1.386421403627612e-06,Glucosamine,0.46
b0753,3.0425418037055714e-05,Glucosamine,0.46
b4523,5.309698992616369e-06,Glucosamine,0.46
b4596,8.259531766292128e-07,Glucosamine,0.46
b1541,8.301672234487503e-07,Glucosamine,0.46
b1685,1.8499665537766527e-05,Glucosamine,0.46
b1724,6.7003344430635196e-06,Glucosamine,0.46
b1906,2.0311705670167375e-07,Glucosamine,0.46
b2250,4.888294310662694e-07,Glucosamine,0.46
b2809,0.00011883612031093791,Glucosamine,0.46
b3238,4.972575247053427e-07,Glucosamine,0.46
b3362,1.2894983267782604e-06,Glucosamine,0.46
b3467,6.447491633891312e-06,Glucosamine,0.46
b4554,2.9961872886906653e-05,Glucosamine,0.46
b4360,2.3008695634670944e-05,Glucosamine,0.46
b1382,4.719732437881219e-06,Glucosamine,0.46
b1760,8.343812702682872e-06,Glucosamine,0.46
b4606,3.4302341111029586e-08,Glucosamine,0.46
b3280,1.424347825003439e-05,Glucosamine,0.46
b1259,2.755986619977066e-06,Glucosamine,0.46
addB,1.3316387949736271e-05,Glucosamine,0.46
yeiU,3.779999997124509e-07,Glucosamine,0.46
glsA.2,2.3725083593992183e-07,Glucosamine,0.46
hemK,1.2894983267782604e-06,Glucosamine,0.46
ilvG,1.2894983267782603e-05,Glucosamine,0.46
B8LFD5,3.6156521711625725e-06,Glucosamine,0.46
tusD,1.8583946474157318e-06,Glucosamine,0.46
tusE,4.93043477885806e-05,Glucosamine,0.46
wecF,1.706688961912405e-06,Glucosamine,0.46
wecG,4.256187287732168e-06,Glucosamine,0.46
yfhA,4.5090300969043765e-06,Glucosamine,0.46
zntB,4.46688962870901e-06,Glucosamine,0.46
b2470,2.4905016703462485e-07,Glucosamine,0.46
b0111,5.436120397202478e-07,Glucosamine,0.46
b2075,9.228762534785596e-07,Glucosamine,0.46
b3514,2.094381269309792e-07,Glucosamine,0.46
b4002,2.4104347807750547e-09,Glucosamine,0.46
b4225,8.975919725613388e-06,Glucosamine,0.46
b2572,8.048829425315296e-06,Glucosamine,0.46
b1609,2.4736454830680996e-06,Glucosamine,0.46
b2340,6.616053506672778e-06,Glucosamine,0.46
b0803,6.405351165695936e-07,Glucosamine,0.46
b2126,2.9119063522999325e-09,Glucosamine,0.46
b4224,1.1462207349140125e-07,Glucosamine,0.46
b2218,1.272642139500112e-06,Glucosamine,0.46
b2176,1.8288963196789743e-06,Glucosamine,0.46
b4398,8.680936448245813e-07,Glucosamine,0.46
b0399,2.532642138541615e-06,Glucosamine,0.46
b1341,5.604682269983943e-06,Glucosamine,0.46
b1535,9.144481598394862e-08,Glucosamine,0.46
b1786,1.142006688094473e-06,Glucosamine,0.46
b1794,4.7197324378812193e-07,Glucosamine,0.46
b2395,1.0703678921623488e-06,Glucosamine,0.46
b3954,5.562541801788577e-07,Glucosamine,0.46
b1040,3.181605348750289e-08,Glucosamine,0.46
b3886,9.608026748543885e-07,Glucosamine,0.46
b0101,5.351839460811735e-06,Glucosamine,0.46
b0190,1.1293645476358638e-07,Glucosamine,0.46
b0387,3.6577926393579485e-06,Glucosamine,0.46
